test_id,camera_count,program_sec,video_sec,label
LBP03,7,62,00:00:59,0
LBP03,7,63,00:01:00,0
LBP03,7,64,00:01:01,0
LBP03,7,65,00:01:02,0
LBP03,7,66,00:01:03,0
LBP03,7,67,00:01:04,0
LBP03,7,68,00:01:05,0
LBP03,7,69,00:01:06,1
LBP03,7,70,00:01:07,1
LBP03,7,71,00:01:08,1
LBP03,7,72,00:01:09,1
LBP03,7,73,00:01:10,1
LBP03,7,74,00:01:11,1
LBP03,7,75,00:01:12,1
LBP03,7,76,00:01:13,1
LBP03,7,77,00:01:14,1
LBP03,7,78,00:01:15,1
LBP03,7,79,00:01:16,1
LBP03,7,80,00:01:17,1
LBP03,7,81,00:01:18,1
LBP03,7,82,00:01:19,1
LBP03,7,83,00:01:20,1
LBP03,7,84,00:01:21,1
LBP03,7,85,00:01:22,1
LBP03,7,86,00:01:23,1
LBP03,7,87,00:01:24,1
LBP03,7,88,00:01:25,1
LBP03,7,89,00:01:26,1
LBP03,7,90,00:01:27,1
LBP03,7,91,00:01:28,1
LBP03,7,92,00:01:29,1
LBP03,7,93,00:01:30,1
LBP03,7,94,00:01:31,1
LBP03,7,95,00:01:32,1
LBP03,7,96,00:01:33,1
LBP03,7,97,00:01:34,1
LBP03,7,98,00:01:35,1
LBP03,7,99,00:01:36,1
LBP03,7,100,00:01:37,1
LBP03,7,101,00:01:38,1
LBP03,7,102,00:01:39,1
LBP03,7,103,00:01:40,1
LBP03,7,104,00:01:41,1
LBP03,7,105,00:01:42,1
LBP03,7,106,00:01:43,1
LBP03,7,107,00:01:44,1
LBP03,7,108,00:01:45,1
LBP03,7,109,00:01:46,1
LBP03,7,110,00:01:47,1
LBP03,7,111,00:01:48,1
LBP03,7,112,00:01:49,1
LBP03,7,113,00:01:50,1
LBP03,7,114,00:01:51,1
LBP03,7,115,00:01:52,1
LBP03,7,116,00:01:53,1
LBP03,7,117,00:01:54,1
LBP03,7,118,00:01:55,1
LBP03,7,119,00:01:56,1
LBP03,7,120,00:01:57,1
LBP03,7,121,00:01:58,1
LBP03,7,122,00:01:59,1
LBP03,7,123,00:02:00,1
LBP03,7,124,00:02:01,1
LBP03,7,125,00:02:02,1
LBP03,7,126,00:02:03,1
LBP03,8,1,NA,NA
LBP03,8,2,NA,NA
LBP03,8,3,NA,NA
LBP03,8,4,00:00:01,0
LBP03,8,5,00:00:02,0
LBP03,8,6,00:00:03,0
LBP03,8,7,00:00:04,0
LBP03,8,8,00:00:05,0
LBP03,8,9,00:00:06,0
LBP03,8,10,00:00:07,0
LBP03,8,11,00:00:08,0
LBP03,8,12,00:00:09,0
LBP03,8,13,00:00:10,0
LBP03,8,14,00:00:11,0
LBP03,8,15,00:00:12,0
LBP03,8,16,00:00:13,0
LBP03,8,17,00:00:14,0
LBP03,8,18,00:00:15,0
LBP03,8,19,00:00:16,0
LBP03,8,20,00:00:17,0
LBP03,8,21,00:00:18,0
LBP03,8,22,00:00:19,0
LBP03,8,23,00:00:20,1
LBP03,8,24,00:00:21,1
LBP03,8,25,00:00:22,1
LBP03,8,26,00:00:23,1
LBP03,8,27,00:00:24,1
LBP03,8,28,00:00:25,1
LBP03,8,29,00:00:26,1
LBP03,8,30,00:00:27,1
LBP03,8,31,00:00:28,1
LBP03,8,32,00:00:29,1
LBP03,8,33,00:00:30,1
LBP03,8,34,00:00:31,1
LBP03,8,35,00:00:32,1
LBP03,8,36,00:00:33,1
LBP03,8,37,00:00:34,1
LBP03,8,38,00:00:35,1
LBP03,8,39,00:00:36,1
LBP03,8,40,00:00:37,1
LBP03,8,41,00:00:38,1
LBP03,8,42,00:00:39,1
LBP03,8,43,00:00:40,1
LBP03,8,44,00:00:41,1
LBP03,8,45,00:00:42,1
LBP03,8,46,00:00:43,1
LBP03,8,47,00:00:44,1
LBP03,8,48,00:00:45,1
LBP03,8,49,00:00:46,1
LBP03,8,50,00:00:47,1
LBP03,8,51,00:00:48,1
LBP03,8,52,00:00:49,1
LBP03,8,53,00:00:50,1
LBP03,8,54,00:00:51,1
LBP03,8,55,00:00:52,1
LBP03,8,56,00:00:53,1
LBP03,8,57,00:00:54,1
LBP03,8,58,00:00:55,1
LBP03,8,59,00:00:56,1
LBP03,8,60,00:00:57,1
LBP03,8,61,00:00:58,1
LBP03,8,62,00:00:59,1
LBP03,8,63,00:01:00,1
LBP03,8,64,00:01:01,1
LBP03,8,65,00:01:02,0
LBP03,8,66,00:01:03,0
LBP03,8,67,00:01:04,0
LBP03,8,68,00:01:05,0
LBP03,8,69,00:01:06,0
LBP03,8,70,00:01:07,0
LBP03,8,71,00:01:08,0
LBP03,8,72,00:01:09,0
LBP03,8,73,00:01:10,0
LBP03,8,74,00:01:11,0
LBP03,8,75,00:01:12,0
LBP03,8,76,00:01:13,0
LBP03,8,77,00:01:14,0
LBP03,8,78,00:01:15,0
LBP03,8,79,00:01:16,0
LBP03,8,80,00:01:17,0
LBP03,8,81,00:01:18,0
LBP03,8,82,00:01:19,1
LBP03,8,83,00:01:20,1
LBP03,8,84,00:01:21,1
LBP03,8,85,00:01:22,1
LBP03,8,86,00:01:23,1
LBP03,8,87,00:01:24,1
LBP03,8,88,00:01:25,1
LBP03,8,89,00:01:26,1
LBP03,8,90,00:01:27,1
LBP03,8,91,00:01:28,1
LBP03,8,92,00:01:29,1
LBP03,8,93,00:01:30,1
LBP03,8,94,00:01:31,1
LBP03,8,95,00:01:32,1
LBP03,8,96,00:01:33,1
LBP03,8,97,00:01:34,1
LBP03,8,98,00:01:35,1
LBP03,8,99,00:01:36,1
LBP03,8,100,00:01:37,1
LBP03,8,101,00:01:38,1
LBP03,8,102,00:01:39,1
LBP03,8,103,00:01:40,1
LBP03,8,104,00:01:41,1
LBP03,8,105,00:01:42,1
LBP03,8,106,00:01:43,1
LBP03,8,107,00:01:44,1
LBP03,8,108,00:01:45,1
LBP03,8,109,00:01:46,1
LBP03,8,110,00:01:47,1
LBP03,8,111,00:01:48,1
LBP03,8,112,00:01:49,1
LBP03,8,113,00:01:50,1
LBP03,8,114,00:01:51,1
LBP03,8,115,00:01:52,1
LBP03,8,116,00:01:53,1
LBP03,8,117,00:01:54,1
LBP03,8,118,00:01:55,1
LBP03,8,119,00:01:56,1
LBP03,8,120,00:01:57,1
LBP03,8,121,00:01:58,1
LBP03,8,122,00:01:59,1
LBP03,8,123,00:02:00,1
LBP03,8,124,00:02:01,1
LBP03,8,125,00:02:02,1
LBP03,8,126,00:02:03,1
LBP03,8,127,00:02:04,1
LBP03,8,128,00:02:05,1
LBP03,8,129,00:02:06,1
LBP03,8,130,00:02:07,1
LBP03,8,131,00:02:08,1
LBP03,8,132,00:02:09,1
LBP03,8,133,00:02:10,1
LBP03,8,134,00:02:11,1
LBP03,8,135,00:02:12,1
LBP03,8,136,00:02:13,1
LBP03,8,137,00:02:14,1
LBP03,8,138,00:02:15,1
LBP03,8,139,00:02:16,1
LBP03,8,140,00:02:17,1
LBP03,8,141,00:02:18,1
LBP03,8,142,00:02:19,1
LBP03,8,143,00:02:20,1
LBP03,8,144,00:02:21,1
LBP03,8,145,00:02:22,1
LBP03,8,146,00:02:23,1
LBP03,8,147,00:02:24,1
LBP03,8,148,00:02:25,1
LBP03,8,149,00:02:26,1
LBP03,8,150,00:02:27,1
LBP03,8,151,00:02:28,1
LBP03,8,152,00:02:29,1
LBP03,8,153,00:02:30,1
LBP03,8,154,00:02:31,1
LBP03,8,155,00:02:32,1
LBP03,8,156,00:02:33,1
LBP03,8,157,00:02:34,1
LBP03,8,158,00:02:35,1
LBP03,8,159,00:02:36,1
LBP03,8,160,00:02:37,1
LBP03,8,161,00:02:38,1
LBP03,8,162,00:02:39,1
LBP03,8,163,00:02:40,1
LBP03,8,164,00:02:41,1
LBP03,8,165,00:02:42,1
LBP03,8,166,00:02:43,1
LBP03,8,167,00:02:44,1
LBP03,8,168,00:02:45,1
LBP03,8,169,00:02:46,1
LBP03,8,170,00:02:47,1
LBP03,8,171,00:02:48,1
LBP03,8,172,00:02:49,1
LBP03,8,173,00:02:50,1
LBP03,8,174,00:02:51,1
LBP03,8,175,00:02:52,1
LBP03,8,176,00:02:53,1
LBP03,8,177,00:02:54,1
LBP03,8,178,00:02:55,1
LBP03,8,179,00:02:56,1
LBP03,8,180,00:02:57,1
LBP03,8,181,00:02:58,1
LBP03,8,182,00:02:59,1
LBP03,8,183,00:03:00,1
LBP03,8,184,00:03:01,1
LBP03,8,185,00:03:02,1
LBP03,9,1,NA,NA
LBP03,9,2,NA,NA
LBP03,9,3,NA,NA
LBP03,9,4,00:00:01,0
LBP03,9,5,00:00:02,0
LBP03,9,6,00:00:03,0
LBP03,9,7,00:00:04,0
LBP03,9,8,00:00:05,0
LBP03,9,9,00:00:06,0
LBP03,9,10,00:00:07,0
LBP03,9,11,00:00:08,0
LBP03,9,12,00:00:09,0
LBP03,9,13,00:00:10,0
LBP03,9,14,00:00:11,0
LBP03,9,15,00:00:12,0
LBP03,9,16,00:00:13,0
LBP03,9,17,00:00:14,0
LBP03,9,18,00:00:15,0
LBP03,9,19,00:00:16,0
LBP03,9,20,00:00:17,0
LBP03,9,21,00:00:18,0
LBP03,9,22,00:00:19,0
LBP03,9,23,00:00:20,0
LBP03,9,24,00:00:21,0
LBP03,9,25,00:00:22,0
LBP03,9,26,00:00:23,0
LBP03,9,27,00:00:24,0
LBP03,9,28,00:00:25,0
LBP03,9,29,00:00:26,0
LBP03,9,30,00:00:27,0
LBP03,9,31,00:00:28,0
LBP03,9,32,00:00:29,0
LBP03,9,33,00:00:30,0
LBP03,9,34,00:00:31,0
LBP03,9,35,00:00:32,0
LBP03,9,36,00:00:33,0
LBP03,9,37,00:00:34,0
LBP03,9,38,00:00:35,0
LBP03,9,39,00:00:36,0
LBP03,9,40,00:00:37,0
LBP03,9,41,00:00:38,0
LBP03,9,42,00:00:39,0
LBP03,9,43,00:00:40,0
LBP03,9,44,00:00:41,0
LBP03,9,45,00:00:42,0
LBP03,9,46,00:00:43,0
LBP03,9,47,00:00:44,0
LBP03,9,48,00:00:45,0
LBP03,9,49,00:00:46,0
LBP03,9,50,00:00:47,0
LBP03,9,51,00:00:48,0
LBP03,9,52,00:00:49,0
LBP03,9,53,00:00:50,0
LBP03,9,54,00:00:51,0
LBP03,9,55,00:00:52,0
LBP03,9,56,00:00:53,0
LBP03,9,57,00:00:54,0
LBP03,9,58,00:00:55,0
LBP03,9,59,00:00:56,0
LBP03,9,60,00:00:57,0
LBP03,9,61,00:00:58,0
LBP03,9,62,00:00:59,0
LBP03,9,63,00:01:00,0
LBP03,9,64,00:01:01,0
LBP03,9,65,00:01:02,0
LBP03,9,66,00:01:03,0
LBP03,9,67,00:01:04,0
LBP03,9,68,00:01:05,0
LBP03,9,69,00:01:06,0
LBP03,9,70,00:01:07,0
LBP03,9,71,00:01:08,0
LBP03,9,72,00:01:09,0
LBP03,9,73,00:01:10,0
LBP03,9,74,00:01:11,0
LBP03,9,75,00:01:12,0
LBP03,9,76,00:01:13,0
LBP03,9,77,00:01:14,0
LBP03,9,78,00:01:15,0
LBP03,9,79,00:01:16,0
LBP03,9,80,00:01:17,0
LBP03,9,81,00:01:18,0
LBP03,9,82,00:01:19,0
LBP03,9,83,00:01:20,0
LBP03,9,84,00:01:21,0
LBP03,9,85,00:01:22,0
LBP03,9,86,00:01:23,0
LBP03,9,87,00:01:24,0
LBP03,9,88,00:01:25,0
LBP03,9,89,00:01:26,0
LBP03,9,90,00:01:27,0
LBP03,9,91,00:01:28,0
LBP03,9,92,00:01:29,0
LBP03,9,93,00:01:30,0
LBP03,9,94,00:01:31,0
LBP03,9,95,00:01:32,0
LBP03,9,96,00:01:33,0
LBP03,9,97,00:01:34,0
LBP03,9,98,00:01:35,0
LBP03,9,99,00:01:36,0
LBP03,9,100,00:01:37,0
LBP03,9,101,00:01:38,0
LBP03,9,102,00:01:39,0
LBP03,9,103,00:01:40,0
LBP03,9,104,00:01:41,0
LBP03,9,105,00:01:42,0
LBP03,9,106,00:01:43,0
LBP03,9,107,00:01:44,0
LBP03,9,108,00:01:45,0
LBP03,9,109,00:01:46,0
LBP03,9,110,00:01:47,0
LBP03,9,111,00:01:48,0
LBP03,9,112,00:01:49,0
LBP03,9,113,00:01:50,0
LBP03,9,114,00:01:51,0
LBP03,9,115,00:01:52,0
LBP03,9,116,00:01:53,0
LBP03,9,117,00:01:54,0
LBP03,9,118,00:01:55,0
LBP03,9,119,00:01:56,0
LBP03,9,120,00:01:57,0
LBP03,9,121,00:01:58,0
LBP03,9,122,00:01:59,0
LBP03,9,123,00:02:00,0
LBP03,9,124,00:02:01,0
LBP03,9,125,00:02:02,0
LBP03,9,126,00:02:03,0
LBP03,9,127,00:02:04,0
LBP03,9,128,00:02:05,0
LBP03,9,129,00:02:06,0
LBP03,9,130,00:02:07,0
LBP03,9,131,00:02:08,0
LBP03,9,132,00:02:09,0
LBP03,9,133,00:02:10,0
LBP03,9,134,00:02:11,0
LBP03,9,135,00:02:12,0
LBP03,9,136,00:02:13,0
LBP03,9,137,00:02:14,0
LBP03,9,138,00:02:15,0
LBP03,9,139,00:02:16,0
LBP03,9,140,00:02:17,0
LBP03,9,141,00:02:18,0
LBP03,9,142,00:02:19,0
LBP03,9,143,00:02:20,0
LBP03,9,144,00:02:21,0
LBP03,9,145,00:02:22,0
LBP03,9,146,00:02:23,0
LBP03,9,147,00:02:24,0
LBP03,9,148,00:02:25,0
LBP03,9,149,00:02:26,0
LBP03,9,150,00:02:27,0
LBP03,9,151,00:02:28,0
LBP03,9,152,00:02:29,0
LBP03,9,153,00:02:30,0
LBP03,9,154,00:02:31,0
LBP03,9,155,00:02:32,0
LBP03,9,156,00:02:33,0
LBP03,9,157,00:02:34,0
LBP03,9,158,00:02:35,0
LBP03,9,159,00:02:36,0
LBP03,9,160,00:02:37,0
LBP03,9,161,00:02:38,0
LBP03,9,162,00:02:39,0
LBP03,9,163,00:02:40,0
LBP03,9,164,00:02:41,0
LBP03,9,165,00:02:42,0
LBP03,9,166,00:02:43,0
LBP03,9,167,00:02:44,0
LBP03,9,168,00:02:45,0
LBP03,9,169,00:02:46,0
LBP03,9,170,00:02:47,0
LBP03,9,171,00:02:48,0
LBP03,9,172,00:02:49,0
LBP03,9,173,00:02:50,0
LBP03,9,174,00:02:51,0
LBP03,9,175,00:02:52,0
LBP03,9,176,00:02:53,0
LBP03,9,177,00:02:54,0
LBP03,9,178,00:02:55,0
LBP03,9,179,00:02:56,0
LBP03,9,180,00:02:57,0
LBP03,9,181,00:02:58,0
LBP03,9,182,00:02:59,0
LBP03,9,183,00:03:00,0
LBP03,9,184,00:03:01,0
LBP03,9,185,00:03:02,0
LBP03,10,1,NA,NA
LBP03,10,2,NA,NA
LBP03,10,3,NA,NA
LBP03,10,4,00:00:01,0
LBP03,10,5,00:00:02,0
LBP03,10,6,00:00:03,0
LBP03,10,7,00:00:04,0
LBP03,10,8,00:00:05,0
LBP03,10,9,00:00:06,0
LBP03,10,10,00:00:07,0
LBP03,10,11,00:00:08,0
LBP03,10,12,00:00:09,0
LBP03,10,13,00:00:10,0
LBP03,10,14,00:00:11,0
LBP03,10,15,00:00:12,0
LBP03,10,16,00:00:13,0
LBP03,10,17,00:00:14,0
LBP03,10,18,00:00:15,0
LBP03,10,19,00:00:16,0
LBP03,10,20,00:00:17,0
LBP03,10,21,00:00:18,0
LBP03,10,22,00:00:19,0
LBP03,10,23,00:00:20,0
LBP03,10,24,00:00:21,0
LBP03,10,25,00:00:22,0
LBP03,10,26,00:00:23,0
LBP03,10,27,00:00:24,0
LBP03,10,28,00:00:25,0
LBP03,10,29,00:00:26,0
LBP03,10,30,00:00:27,0
LBP03,10,31,00:00:28,0
LBP03,10,32,00:00:29,0
LBP03,10,33,00:00:30,0
LBP03,10,34,00:00:31,0
LBP03,10,35,00:00:32,0
LBP03,10,36,00:00:33,0
LBP03,10,37,00:00:34,0
LBP03,10,38,00:00:35,0
LBP03,10,39,00:00:36,0
LBP03,10,40,00:00:37,0
LBP03,10,41,00:00:38,0
LBP03,10,42,00:00:39,0
LBP03,10,43,00:00:40,0
LBP03,10,44,00:00:41,0
LBP03,10,45,00:00:42,0
LBP03,10,46,00:00:43,0
LBP03,10,47,00:00:44,0
LBP03,10,48,00:00:45,0
LBP03,10,49,00:00:46,0
LBP03,10,50,00:00:47,0
LBP03,10,51,00:00:48,0
LBP03,10,52,00:00:49,0
LBP03,10,53,00:00:50,0
LBP03,10,54,00:00:51,0
LBP03,10,55,00:00:52,0
LBP03,10,56,00:00:53,0
LBP03,10,57,00:00:54,0
LBP03,10,58,00:00:55,0
LBP03,10,59,00:00:56,0
LBP03,10,60,00:00:57,0
LBP03,10,61,00:00:58,0
LBP03,10,62,00:00:59,0
LBP03,10,63,00:01:00,0
LBP03,10,64,00:01:01,0
LBP03,10,65,00:01:02,0
LBP03,10,66,00:01:03,0
LBP03,10,67,00:01:04,0
LBP03,10,68,00:01:05,0
LBP03,10,69,00:01:06,0
LBP03,10,70,00:01:07,0
LBP03,10,71,00:01:08,0
LBP03,10,72,00:01:09,0
LBP03,10,73,00:01:10,0
LBP03,10,74,00:01:11,0
LBP03,10,75,00:01:12,0
LBP03,10,76,00:01:13,0
LBP03,10,77,00:01:14,0
LBP03,10,78,00:01:15,0
LBP03,10,79,00:01:16,0
LBP03,10,80,00:01:17,0
LBP03,10,81,00:01:18,0
LBP03,10,82,00:01:19,0
LBP03,10,83,00:01:20,0
LBP03,10,84,00:01:21,0
LBP03,10,85,00:01:22,0
LBP03,10,86,00:01:23,0
LBP03,10,87,00:01:24,0
LBP03,10,88,00:01:25,0
LBP03,10,89,00:01:26,0
LBP03,10,90,00:01:27,0
LBP03,10,91,00:01:28,0
LBP03,10,92,00:01:29,0
LBP03,10,93,00:01:30,0
LBP03,10,94,00:01:31,0
LBP03,10,95,00:01:32,0
LBP03,10,96,00:01:33,0
LBP03,10,97,00:01:34,0
LBP03,10,98,00:01:35,0
LBP03,10,99,00:01:36,0
LBP03,10,100,00:01:37,0
LBP03,10,101,00:01:38,0
LBP03,10,102,00:01:39,0
LBP03,10,103,00:01:40,0
LBP03,10,104,00:01:41,0
LBP03,10,105,00:01:42,0
LBP03,10,106,00:01:43,0
LBP03,10,107,00:01:44,0
LBP03,10,108,00:01:45,0
LBP03,10,109,00:01:46,0
LBP03,10,110,00:01:47,0
LBP03,10,111,00:01:48,0
LBP03,10,112,00:01:49,0
LBP03,10,113,00:01:50,0
LBP03,10,114,00:01:51,0
LBP03,10,115,00:01:52,0
LBP03,10,116,00:01:53,0
LBP03,10,117,00:01:54,0
LBP03,10,118,00:01:55,0
LBP03,10,119,00:01:56,0
LBP03,10,120,00:01:57,0
LBP03,10,121,00:01:58,0
LBP03,10,122,00:01:59,0
LBP03,10,123,00:02:00,0
LBP03,10,124,00:02:01,0
LBP03,10,125,00:02:02,0
LBP03,10,126,00:02:03,0
LBP03,10,127,00:02:04,0
LBP03,10,128,00:02:05,0
LBP03,10,129,00:02:06,0
LBP03,10,130,00:02:07,0
LBP03,10,131,00:02:08,0
LBP03,10,132,00:02:09,0
LBP03,10,133,00:02:10,0
LBP03,10,134,00:02:11,0
LBP03,10,135,00:02:12,0
LBP03,10,136,00:02:13,0
LBP03,10,137,00:02:14,0
LBP03,10,138,00:02:15,0
LBP03,10,139,00:02:16,0
LBP03,10,140,00:02:17,0
LBP03,10,141,00:02:18,0
LBP03,10,142,00:02:19,0
LBP03,10,143,00:02:20,0
LBP03,10,144,00:02:21,0
LBP03,10,145,00:02:22,0
LBP03,10,146,00:02:23,0
LBP03,10,147,00:02:24,0
LBP03,10,148,00:02:25,0
LBP03,10,149,00:02:26,0
LBP03,10,150,00:02:27,0
LBP03,10,151,00:02:28,0
LBP03,10,152,00:02:29,0
LBP03,10,153,00:02:30,0
LBP03,10,154,00:02:31,0
LBP03,10,155,00:02:32,0
LBP03,10,156,00:02:33,0
LBP03,10,157,00:02:34,0
LBP03,10,158,00:02:35,0
LBP03,10,159,00:02:36,0
LBP03,10,160,00:02:37,0
LBP03,10,161,00:02:38,0
LBP03,10,162,00:02:39,0
LBP03,10,163,00:02:40,0
LBP03,10,164,00:02:41,0
LBP03,10,165,00:02:42,0
LBP03,10,166,00:02:43,0
LBP03,10,167,00:02:44,0
LBP03,10,168,00:02:45,0
LBP03,10,169,00:02:46,0
LBP03,10,170,00:02:47,0
LBP03,10,171,00:02:48,0
LBP03,10,172,00:02:49,0
LBP03,10,173,00:02:50,0
LBP03,10,174,00:02:51,0
LBP03,10,175,00:02:52,0
LBP03,10,176,00:02:53,0
LBP03,10,177,00:02:54,0
LBP03,10,178,00:02:55,0
LBP03,10,179,00:02:56,0
LBP03,10,180,00:02:57,0
LBP03,10,181,00:02:58,0
LBP03,10,182,00:02:59,0
LBP03,10,183,00:03:00,0
LBP03,10,184,00:03:01,0
LBP03,10,185,00:03:02,0
LBP03,11,1,NA,NA
LBP03,11,2,NA,NA
LBP03,11,3,NA,NA
LBP03,11,4,00:00:01,0
LBP03,11,5,00:00:02,0
LBP03,11,6,00:00:03,0
LBP03,11,7,00:00:04,0
LBP03,11,8,00:00:05,0
LBP03,11,9,00:00:06,0
LBP03,11,10,00:00:07,0
LBP03,11,11,00:00:08,0
LBP03,11,12,00:00:09,0
LBP03,11,13,00:00:10,0
LBP03,11,14,00:00:11,0
LBP03,11,15,00:00:12,0
LBP03,11,16,00:00:13,0
LBP03,11,17,00:00:14,0
LBP03,11,18,00:00:15,0
LBP03,11,19,00:00:16,0
LBP03,11,20,00:00:17,0
LBP03,11,21,00:00:18,0
LBP03,11,22,00:00:19,0
LBP03,11,23,00:00:20,0
LBP03,11,24,00:00:21,0
LBP03,11,25,00:00:22,0
LBP03,11,26,00:00:23,0
LBP03,11,27,00:00:24,0
LBP03,11,28,00:00:25,0
LBP03,11,29,00:00:26,0
LBP03,11,30,00:00:27,0
LBP03,11,31,00:00:28,0
LBP03,11,32,00:00:29,0
LBP03,11,33,00:00:30,0
LBP03,11,34,00:00:31,0
LBP03,11,35,00:00:32,0
LBP03,11,36,00:00:33,0
LBP03,11,37,00:00:34,0
LBP03,11,38,00:00:35,0
LBP03,11,39,00:00:36,0
LBP03,11,40,00:00:37,0
LBP03,11,41,00:00:38,0
LBP03,11,42,00:00:39,0
LBP03,11,43,00:00:40,0
LBP03,11,44,00:00:41,0
LBP03,11,45,00:00:42,0
LBP03,11,46,00:00:43,0
LBP03,11,47,00:00:44,0
LBP03,11,48,00:00:45,0
LBP03,11,49,00:00:46,0
LBP03,11,50,00:00:47,0
LBP03,11,51,00:00:48,0
LBP03,11,52,00:00:49,0
LBP03,11,53,00:00:50,0
LBP03,11,54,00:00:51,0
LBP03,11,55,00:00:52,0
LBP03,11,56,00:00:53,0
LBP03,11,57,00:00:54,0
LBP03,11,58,00:00:55,0
LBP03,11,59,00:00:56,0
LBP03,11,60,00:00:57,0
LBP03,11,61,00:00:58,0
LBP03,11,62,00:00:59,0
LBP03,11,63,00:01:00,0
LBP03,11,64,00:01:01,0
LBP03,11,65,00:01:02,0
LBP03,11,66,00:01:03,0
LBP03,11,67,00:01:04,0
LBP03,11,68,00:01:05,0
LBP03,11,69,00:01:06,0
LBP03,11,70,00:01:07,0
LBP03,11,71,00:01:08,0
LBP03,11,72,00:01:09,0
LBP03,11,73,00:01:10,0
LBP03,11,74,00:01:11,0
LBP03,11,75,00:01:12,0
LBP03,11,76,00:01:13,0
LBP03,11,77,00:01:14,0
LBP03,11,78,00:01:15,0
LBP03,11,79,00:01:16,0
LBP03,11,80,00:01:17,0
LBP03,11,81,00:01:18,0
LBP03,11,82,00:01:19,0
LBP03,11,83,00:01:20,0
LBP03,11,84,00:01:21,0
LBP03,11,85,00:01:22,0
LBP03,11,86,00:01:23,0
LBP03,11,87,00:01:24,0
LBP03,11,88,00:01:25,0
LBP03,11,89,00:01:26,0
LBP03,11,90,00:01:27,0
LBP03,11,91,00:01:28,0
LBP03,11,92,00:01:29,0
LBP03,11,93,00:01:30,0
LBP03,11,94,00:01:31,0
LBP03,11,95,00:01:32,0
LBP03,11,96,00:01:33,0
LBP03,11,97,00:01:34,0
LBP03,11,98,00:01:35,0
LBP03,11,99,00:01:36,0
LBP03,11,100,00:01:37,0
LBP03,11,101,00:01:38,0
LBP03,11,102,00:01:39,0
LBP03,11,103,00:01:40,0
LBP03,11,104,00:01:41,0
LBP03,11,105,00:01:42,0
LBP03,11,106,00:01:43,0
LBP03,11,107,00:01:44,0
LBP03,11,108,00:01:45,0
LBP03,11,109,00:01:46,0
LBP03,11,110,00:01:47,0
LBP03,11,111,00:01:48,0
LBP03,11,112,00:01:49,0
LBP03,11,113,00:01:50,0
LBP03,11,114,00:01:51,0
LBP03,11,115,00:01:52,0
LBP03,11,116,00:01:53,0
LBP03,11,117,00:01:54,0
LBP03,11,118,00:01:55,0
LBP03,11,119,00:01:56,0
LBP03,11,120,00:01:57,0
LBP03,11,121,00:01:58,0
LBP03,11,122,00:01:59,0
LBP03,11,123,00:02:00,0
LBP03,11,124,00:02:01,0
LBP03,11,125,00:02:02,0
LBP03,11,126,00:02:03,0
LBP03,11,127,00:02:04,0
LBP03,11,128,00:02:05,0
LBP03,11,129,00:02:06,0
LBP03,11,130,00:02:07,0
LBP03,11,131,00:02:08,0
LBP03,11,132,00:02:09,0
LBP03,11,133,00:02:10,0
LBP03,11,134,00:02:11,0
LBP03,11,135,00:02:12,0
LBP03,11,136,00:02:13,0
LBP03,11,137,00:02:14,0
LBP03,11,138,00:02:15,0
LBP03,11,139,00:02:16,0
LBP03,11,140,00:02:17,0
LBP03,11,141,00:02:18,0
LBP03,11,142,00:02:19,0
LBP03,11,143,00:02:20,0
LBP03,11,144,00:02:21,0
LBP03,11,145,00:02:22,0
LBP03,11,146,00:02:23,0
LBP03,11,147,00:02:24,0
LBP03,11,148,00:02:25,0
LBP03,11,149,00:02:26,0
LBP03,11,150,00:02:27,0
LBP03,11,151,00:02:28,0
LBP03,11,152,00:02:29,0
LBP03,11,153,00:02:30,0
LBP03,11,154,00:02:31,0
LBP03,11,155,00:02:32,0
LBP03,11,156,00:02:33,0
LBP03,11,157,00:02:34,0
LBP03,11,158,00:02:35,0
LBP03,11,159,00:02:36,0
LBP03,11,160,00:02:37,0
LBP03,11,161,00:02:38,0
LBP03,11,162,00:02:39,0
LBP03,11,163,00:02:40,0
LBP03,11,164,00:02:41,0
LBP03,11,165,00:02:42,0
LBP03,11,166,00:02:43,0
LBP03,11,167,00:02:44,0
LBP03,11,168,00:02:45,0
LBP03,11,169,00:02:46,0
LBP03,11,170,00:02:47,0
LBP03,11,171,00:02:48,0
LBP03,11,172,00:02:49,0
LBP03,11,173,00:02:50,0
LBP03,11,174,00:02:51,0
LBP03,11,175,00:02:52,0
LBP03,11,176,00:02:53,0
LBP03,11,177,00:02:54,0
LBP03,11,178,00:02:55,0
LBP03,11,179,00:02:56,0
LBP03,11,180,00:02:57,0
LBP03,11,181,00:02:58,0
LBP03,11,182,00:02:59,0
LBP03,11,183,00:03:00,0
LBP03,11,184,00:03:01,0
LBP03,11,185,00:03:02,0
LBP05,0,1,NA,NA
LBP05,0,2,NA,NA
LBP05,0,3,NA,NA
LBP05,0,4,00:00:01,0
LBP05,0,5,00:00:02,0
LBP05,0,6,00:00:03,0
LBP05,0,7,00:00:04,0
LBP05,0,8,00:00:05,0
LBP05,0,9,00:00:06,0
LBP05,0,10,00:00:07,0
LBP05,0,11,00:00:08,0
LBP05,0,12,00:00:09,0
LBP05,0,13,00:00:10,0
LBP05,0,14,00:00:11,0
LBP05,0,15,00:00:12,0
LBP05,0,16,00:00:13,0
LBP05,0,17,00:00:14,0
LBP05,0,18,00:00:15,0
LBP05,0,19,00:00:16,0
